,hand_tool_model,,,,,,
,TX,TY,TZ,RX,RY,RZ,Valid
3.800000,-52.594429,366.745270,2214.088867,-23.672415,2.259992,36.042168,1
3.812000,-47.992687,367.695221,2208.692139,-23.919079,1.994032,36.040863,1
3.825000,-43.328156,368.522278,2203.326416,-24.122704,1.697143,36.032303,1
3.837000,-38.745625,369.280945,2197.995361,-24.286411,1.390855,36.037132,1
3.850000,-34.221539,369.933411,2192.619141,-24.510489,1.144433,36.030914,1
3.862000,-29.549284,370.532104,2187.296387,-24.723782,0.848161,36.033447,1
3.875000,-24.652197,371.239014,2182.010498,-25.028933,0.593277,36.042751,1
3.887000,-19.658213,372.007843,2176.892822,-25.252573,0.264290,36.051384,1
3.900000,-14.754527,372.771362,2171.833008,-25.463520,-0.036343,36.058010,1
3.912000,-9.947071,373.407501,2166.763428,-25.598774,-0.263805,36.053368,1
3.925000,-5.133111,373.961121,2161.767334,-25.811144,-0.552730,36.060146,1
3.937000,-0.017483,374.367676,2156.781738,-26.033203,-0.833775,36.075832,1
3.950000,5.314777,374.703735,2151.843506,-26.259567,-1.099953,36.074379,1
3.962000,10.555819,375.100403,2146.927490,-26.469603,-1.361950,36.093395,1
3.975000,15.652451,375.633575,2142.113525,-26.695261,-1.661578,36.097008,1
3.987000,20.809162,376.194427,2137.391602,-26.819408,-1.930981,36.104839,1
4.000000,26.230717,376.624420,2132.728271,-27.006653,-2.213228,36.120235,1
4.012000,31.915859,376.944366,2128.162354,-27.218529,-2.497781,36.126755,1
4.025000,37.649815,377.134949,2123.593262,-27.410496,-2.803981,36.137936,1
4.037000,43.253788,377.312714,2119.074219,-27.665251,-3.061150,36.161747,1
4.050000,48.773743,377.512329,2114.527100,-27.846886,-3.293479,36.170883,1
4.062000,54.441830,377.787476,2110.152344,-28.042847,-3.635943,36.196529,1
4.075000,60.464722,378.150604,2105.823730,-28.219160,-3.794239,36.232052,1
4.087000,66.557152,378.324066,2101.648193,-28.414989,-4.050402,36.243469,1
4.100000,72.512527,378.408142,2097.524170,-28.618084,-4.321381,36.268013,1
4.112000,78.301239,378.413635,2093.349854,-28.839521,-4.610349,36.286041,1
4.125000,84.184113,378.364807,2089.212402,-28.994318,-4.861790,36.306515,1
4.137000,90.300606,378.326324,2085.270020,-29.216970,-5.175783,36.323658,1
4.150000,96.499420,378.574921,2081.513184,-29.712786,-5.409843,36.408489,1
4.162000,102.829994,378.495758,2077.645508,-29.626175,-5.759403,36.387791,1
4.175000,108.890579,378.524139,2073.858398,-29.823315,-5.994887,36.408676,1
4.187000,114.898506,378.429840,2070.169922,-30.031307,-6.310050,36.446518,1
4.200000,121.168396,378.413818,2066.555420,-30.447969,-6.472766,36.506664,1
4.212000,127.779793,377.980835,2062.969482,-30.459824,-6.884351,36.495697,1
4.225000,134.353058,377.753296,2059.504639,-30.659500,-7.145623,36.525597,1
4.237000,140.717728,377.756134,2056.110352,-31.086409,-7.363039,36.586266,1
4.250000,147.092499,377.540710,2052.712646,-31.048410,-7.698706,36.594044,1
4.262000,153.604874,377.340240,2049.466797,-31.242317,-7.980010,36.625938,1
4.275000,160.428787,376.992859,2046.349609,-31.438904,-8.225784,36.661442,1
4.287000,167.313065,376.578308,2043.320068,-31.662786,-8.541568,36.698986,1
