 X, Y, Z,Yaw,Pitch, Roll
1,60.538,-32.049,-76.5747,-0.6503,7.5268
0.994,60.484,-32.041,-75.6469,-0.5912,7.9448
1.004,60.436,-32.033,-74.7334,-0.5425,8.3531
1.017,60.393,-32.021,-73.8257,-0.5014,8.7517
1.031,60.351,-32.01,-72.9256,-0.4791,9.1358
1.052,60.314,-31.996,-72.0315,-0.4681,9.5096
1.084,60.283,-31.982,-71.1455,-0.4722,9.8752
1.104,60.252,-31.962,-70.2645,-0.4778,10.239
1.142,60.228,-31.946,-69.3871,-0.491,10.6042
1.183,60.209,-31.923,-68.5172,-0.4972,10.9778
1.214,60.188,-31.906,-67.6433,-0.5191,11.3595
1.266,60.176,-31.883,-66.7767,-0.5248,11.7525
1.32,60.169,-31.858,-65.9122,-0.5264,12.1628
1.377,60.165,-31.832,-65.0477,-0.5287,12.5898
1.448,60.166,-31.805,-64.1915,-0.5293,13.0384
1.513,60.167,-31.781,-63.3324,-0.5437,13.5086
1.587,60.175,-31.753,-62.47,-0.5524,14.0087
1.667,60.188,-31.723,-61.6072,-0.5641,14.5328
1.753,60.205,-31.691,-60.7428,-0.5815,15.0719
1.844,60.226,-31.658,-59.8824,-0.6056,15.6209
1.95,60.251,-31.628,-59.0262,-0.643,16.172
2.052,60.28,-31.592,-58.1782,-0.6754,16.7283
2.157,60.312,-31.558,-57.3317,-0.7139,17.2809
2.27,60.348,-31.524,-56.4844,-0.7514,17.826
2.387,60.387,-31.489,-55.6372,-0.7882,18.3485
2.506,60.426,-31.457,-54.7864,-0.8325,18.8464
2.641,60.473,-31.422,-53.9367,-0.8744,19.3323
2.772,60.52,-31.386,-53.0896,-0.9223,19.8094
2.909,60.571,-31.349,-52.2466,-0.9799,20.2788
3.058,60.626,-31.312,-51.4094,-1.0476,20.7394
3.21,60.686,-31.273,-50.5805,-1.1196,21.1913
3.36,60.746,-31.234,-49.7675,-1.2061,21.6264
3.517,60.811,-31.189,-48.967,-1.2949,22.0501
3.67,60.874,-31.151,-48.1856,-1.4001,22.4439
3.846,60.948,-31.106,-47.4244,-1.4991,22.8255
4.01,61.019,-31.062,-46.6836,-1.608,23.1812
4.186,61.092,-31.022,-45.9629,-1.7235,23.5108
4.365,61.168,-30.982,-45.2568,-1.8381,23.8201
4.547,61.245,-30.943,-44.5735,-1.9565,24.1103
4.73,61.325,-30.899,-43.9,-2.0705,24.3922
4.92,61.408,-30.858,-43.2407,-2.1902,24.6576
5.112,61.492,-30.821,-42.5895,-2.3151,24.9059
5.305,61.577,-30.783,-41.9554,-2.4451,25.1443
5.51,61.665,-30.747,-41.3373,-2.5793,25.3666
5.719,61.756,-30.711,-40.7292,-2.7132,25.5733
5.926,61.846,-30.68,-40.14,-2.8534,25.7595
6.135,61.94,-30.644,-39.563,-2.9878,25.9386
6.352,62.036,-30.611,-39.0005,-3.1158,26.1013
6.568,62.133,-30.577,-38.4482,-3.2306,26.2514
6.789,62.233,-30.544,-37.9064,-3.3299,26.3884
7.016,62.333,-30.515,-37.3769,-3.4214,26.5099
7.249,62.438,-30.477,-36.8617,-3.4936,26.6377
7.483,62.541,-30.452,-36.3545,-3.5659,26.7393
7.718,62.645,-30.427,-35.8585,-3.6302,26.8293
7.954,62.75,-30.404,-35.3767,-3.6907,26.9058
8.197,62.855,-30.385,-34.9119,-3.7539,26.9655
8.441,62.959,-30.371,-34.4544,-3.8243,27.0052
8.706,63.07,-30.36,-34.0112,-3.8941,27.0309
8.945,63.174,-30.346,-33.5801,-3.968,27.0449
9.198,63.28,-30.342,-33.1567,-4.0531,27.0259
9.452,63.388,-30.334,-32.7498,-4.1386,26.9914
9.704,63.497,-30.326,-32.3634,-4.2274,26.9357
9.972,63.607,-30.32,-32,-4.3217,26.8565
10.244,63.718,-30.318,-31.6584,-4.4188,26.7522
10.512,63.829,-30.318,-31.3421,-4.5194,26.6309
10.778,63.941,-30.32,-31.0476,-4.6221,26.4988
11.044,64.054,-30.324,-30.7796,-4.7289,26.3563
11.318,64.167,-30.329,-30.5436,-4.8394,26.2012
11.586,64.278,-30.341,-30.3244,-4.9566,26.024
11.854,64.394,-30.347,-30.1224,-5.0734,25.8341
12.137,64.514,-30.36,-29.9331,-5.1917,25.6217
12.413,64.632,-30.377,-29.7547,-5.3063,25.3878
12.686,64.751,-30.402,-29.5859,-5.4145,25.1364
12.967,64.871,-30.433,-29.4295,-5.5077,24.8803
13.231,64.989,-30.462,-29.2802,-5.5779,24.6371
13.501,65.112,-30.502,-29.1306,-5.6294,24.4041
13.781,65.238,-30.544,-28.979,-5.6525,24.2155
14.059,65.365,-30.592,-28.8214,-5.6539,24.0733
14.326,65.495,-30.64,-28.6623,-5.6338,23.9888
14.608,65.626,-30.697,-28.4997,-5.595,23.96
14.876,65.76,-30.756,-28.3264,-5.5356,23.9908
15.13,65.894,-30.82,-28.1471,-5.46,24.0706
15.425,66.038,-30.889,-27.9596,-5.3713,24.1851
15.704,66.18,-30.962,-27.7594,-5.2699,24.338
15.979,66.325,-31.041,-27.5451,-5.1606,24.5137
16.247,66.473,-31.125,-27.3157,-5.0441,24.7106
16.524,66.622,-31.215,-27.0796,-4.9203,24.9222
16.792,66.777,-31.314,-26.8176,-4.7926,25.1436
17.04,66.928,-31.415,-26.5519,-4.6645,25.377
17.314,67.085,-31.518,-26.2847,-4.5354,25.6164
17.571,67.241,-31.628,-26.0125,-4.405,25.8533
17.846,67.399,-31.74,-25.7452,-4.2739,26.0884
18.073,67.552,-31.857,-25.4731,-4.14,26.3121
18.387,67.716,-31.987,-25.2123,-4.0045,26.5248
18.621,67.873,-32.112,-24.9509,-3.8605,26.7312
18.865,68.031,-32.25,-24.6933,-3.706,26.9066
19.115,68.189,-32.393,-24.4462,-3.5341,27.065
19.399,68.352,-32.548,-24.2028,-3.3382,27.1996
19.614,68.5,-32.708,-23.9853,-3.1155,27.3104
19.836,68.661,-32.869,-23.7541,-2.8574,27.4262
20.093,68.816,-33.046,-23.5636,-2.5659,27.5465
20.314,68.962,-33.23,-23.3909,-2.2452,27.7079
20.534,69.108,-33.427,-23.2386,-1.8908,27.9433
20.773,69.255,-33.625,-23.1233,-1.5079,28.2885
20.955,69.393,-33.836,-23.0346,-1.1015,28.7266
21.265,69.545,-34.061,-22.9808,-0.6786,29.2626
21.335,69.672,-34.271,-22.9378,-0.2394,29.8958
21.552,69.816,-34.493,-22.9316,0.2027,30.5919
21.766,69.955,-34.729,-22.956,0.6471,31.3227
21.948,70.091,-34.971,-22.9988,1.0934,32.0764
22.123,70.218,-35.215,-23.0753,1.5346,32.8376
22.366,70.361,-35.482,-23.1462,1.9799,33.5583
22.49,70.479,-35.737,-23.2519,2.4155,34.2469
22.642,70.586,-35.999,-23.3939,2.8403,34.8761
22.782,70.704,-36.267,-23.5221,3.2785,35.4376
22.982,70.825,-36.543,-23.6725,3.7207,35.953
23.078,70.938,-36.814,-23.8306,4.1705,36.4539
23.259,71.053,-37.099,-24.0221,4.621,36.9369
23.407,71.171,-37.383,-24.2234,5.0799,37.4204
23.521,71.278,-37.675,-24.4454,5.5392,37.877
23.651,71.383,-37.977,-24.6831,6.0033,38.3029
23.764,71.486,-38.275,-24.935,6.4716,38.7161
23.91,71.589,-38.584,-25.1964,6.9401,39.0978
23.993,71.694,-38.88,-25.4496,7.4148,39.4759
24.161,71.801,-39.191,-25.7193,7.8855,39.8027
24.163,71.889,-39.504,-25.9861,8.3587,40.0875
24.276,71.985,-39.822,-26.2743,8.814,40.3278
24.396,72.08,-40.144,-26.5729,9.2579,40.5254
24.413,72.156,-40.472,-26.8904,9.6809,40.6901
24.596,72.259,-40.796,-27.2387,10.0723,40.8711
24.767,72.354,-41.14,-27.6231,10.4338,41.0405
24.81,72.432,-41.482,-28.0375,10.7679,41.2218
24.813,72.514,-41.812,-28.4717,11.075,41.4174
24.871,72.601,-42.141,-28.9346,11.3505,41.6138
24.931,72.678,-42.468,-29.4456,11.5868,41.8071
25.086,72.77,-42.803,-29.9857,11.7939,41.9826
25.009,72.828,-43.122,-30.5497,11.965,42.1514
25.161,72.912,-43.437,-31.1478,12.1061,42.3069
25.184,72.982,-43.765,-31.7733,12.2258,42.4167
25.491,73.084,-44.096,-32.4278,12.3203,42.5059
25.803,73.187,-44.437,-33.1075,12.394,42.5614
26.121,73.291,-44.781,-33.8121,12.4458,42.5954
25.622,73.264,-45.125,-34.8395,12.4175,42.4656
25.666,73.297,-45.472,-35.7405,12.3705,42.3358
25.823,73.337,-45.816,-36.6837,12.3199,42.152
25.956,73.366,-46.168,-37.6793,12.2465,41.8747
26.063,73.383,-46.508,-38.7444,12.1514,41.5278
26.171,73.412,-46.834,-39.8454,12.0375,41.114
26.371,73.438,-47.165,-41.0201,11.8864,40.6246
26.517,73.465,-47.444,-42.2316,11.7299,40.1357
26.627,73.485,-47.753,-43.4805,11.5125,39.5631
26.76,73.5,-48.065,-44.7696,11.2477,38.9568
27.016,73.535,-48.357,-46.0728,10.9494,38.3759
27.182,73.551,-48.665,-47.4056,10.5745,37.7949
27.31,73.58,-48.94,-48.7161,10.1702,37.2891
27.394,73.597,-49.225,-50.0271,9.6977,36.8158
27.386,73.592,-49.524,-51.3259,9.1475,36.3638
27.424,73.597,-49.818,-52.5889,8.5415,35.9518
27.613,73.606,-50.108,-53.8438,7.8834,35.5663
27.657,73.619,-50.375,-55.0373,7.1901,35.2076
27.743,73.612,-50.685,-56.2217,6.393,34.793
27.795,73.608,-50.961,-57.3746,5.5692,34.3994
27.922,73.603,-51.237,-58.4991,4.6801,33.9869
27.963,73.591,-51.503,-59.595,3.7386,33.567
28.045,73.598,-51.747,-60.642,2.7633,33.1569
28.165,73.609,-51.985,-61.6524,1.7186,32.7452
28.227,73.599,-52.239,-62.6322,0.5979,32.3135
28.209,73.584,-52.481,-63.5688,-0.5786,31.9005
28.331,73.579,-52.722,-64.464,-1.8175,31.4891
28.351,73.581,-52.944,-65.3079,-3.0796,31.0856
28.414,73.578,-53.168,-66.113,-4.3967,30.6651
28.453,73.573,-53.391,-66.8744,-5.7618,30.2311
28.415,73.561,-53.602,-67.6045,-7.1517,29.7674
28.599,73.585,-53.796,-68.289,-8.5632,29.2832
28.629,73.593,-53.994,-68.9311,-10.0083,28.7653
28.593,73.595,-54.193,-69.543,-11.4658,28.2223
28.643,73.613,-54.385,-70.1188,-12.93,27.6729
28.719,73.633,-54.572,-70.6691,-14.4013,27.1092
28.696,73.657,-54.761,-71.1845,-15.8862,26.5529
28.752,73.678,-54.955,-71.6829,-17.3718,25.9985
28.794,73.702,-55.142,-72.156,-18.8457,25.4549
28.738,73.723,-55.332,-72.5933,-20.3026,24.9418
28.872,73.759,-55.513,-73.0138,-21.7367,24.4674
28.825,73.795,-55.684,-73.4079,-23.1372,24.0384
28.935,73.827,-55.869,-73.7804,-24.5276,23.6076
28.9,73.852,-56.052,-74.129,-25.8815,23.1806
28.865,73.872,-56.238,-74.4653,-27.2149,22.7502
28.968,73.91,-56.42,-74.7803,-28.4995,22.3044
28.936,73.949,-56.586,-75.0814,-29.7418,21.8736
28.849,73.97,-56.755,-75.3685,-30.9335,21.4211
28.944,74.003,-56.946,-75.6213,-32.0978,20.9365
28.898,74.022,-57.138,-75.8607,-33.206,20.449
28.973,74.054,-57.327,-76.0869,-34.2627,19.952
28.858,74.059,-57.525,-76.3188,-35.268,19.4569
28.924,74.086,-57.717,-76.5362,-36.2038,18.9465
28.931,74.098,-57.924,-76.7312,-37.1015,18.4256
29.024,74.13,-58.112,-76.942,-37.9211,17.9491
29.092,74.121,-58.314,-77.1866,-38.7461,17.4637
29.07,74.126,-58.507,-77.4038,-39.477,16.9827
28.969,74.136,-58.701,-77.6113,-40.1393,16.5339
29.102,74.163,-58.889,-77.8294,-40.7466,16.1113
29.139,74.19,-59.082,-78.0451,-41.2951,15.6972
28.965,74.188,-59.293,-78.2861,-41.8191,15.3169
28.998,74.197,-59.506,-78.5278,-42.2983,14.9464
29.035,74.207,-59.71,-78.7771,-42.7369,14.6056
28.976,74.214,-59.912,-79.0234,-43.1242,14.2822
29.002,74.224,-60.113,-79.2838,-43.4787,13.9714
28.91,74.206,-60.337,-79.5554,-43.8299,13.6627
29.025,74.227,-60.536,-79.8205,-44.1244,13.3837
29.01,74.235,-60.727,-80.104,-44.4045,13.1318
28.994,74.24,-60.919,-80.3985,-44.6789,12.8894
29.032,74.248,-61.108,-80.6907,-44.938,12.6516
29.19,74.272,-61.283,-80.9881,-45.1981,12.4174
29.17,74.288,-61.461,-81.2734,-45.4443,12.1982
29.172,74.298,-61.632,-81.5684,-45.6867,12.0099
29.042,74.297,-61.809,-81.8575,-45.9372,11.8031
29.117,74.307,-61.982,-82.1352,-46.1949,11.5907
29.012,74.307,-62.156,-82.405,-46.4399,11.3882
29.045,74.323,-62.327,-82.6516,-46.6951,11.1567
29.051,74.326,-62.499,-82.9112,-46.9711,10.9313
29.034,74.32,-62.678,-83.1586,-47.2522,10.7038
29.202,74.356,-62.811,-83.4223,-47.5095,10.536
29.068,74.365,-62.952,-83.6944,-47.7748,10.3594
29.076,74.373,-63.103,-83.9689,-48.0505,10.1687
29.181,74.392,-63.25,-84.2387,-48.3265,9.9744
29.158,74.403,-63.397,-84.5125,-48.5864,9.7798
28.924,74.386,-63.564,-84.7803,-48.8324,9.5914
28.966,74.382,-63.73,-85.0507,-49.0682,9.3911
29.056,74.391,-63.876,-85.3299,-49.2712,9.2075
29.081,74.399,-64.021,-85.5965,-49.443,9.013
29.03,74.399,-64.167,-85.8486,-49.5799,8.8058
28.884,74.389,-64.312,-86.1037,-49.6719,8.6263
29.034,74.396,-64.456,-86.342,-49.7525,8.3829
29,74.394,-64.601,-86.5648,-49.7968,8.1127
29.065,74.397,-64.742,-86.7806,-49.8149,7.8177
28.986,74.392,-64.883,-86.9909,-49.7941,7.5042
29.077,74.404,-65.009,-87.1949,-49.7533,7.171
29.003,74.398,-65.147,-87.3836,-49.7014,6.8123
28.888,74.382,-65.294,-87.5723,-49.6522,6.4269
28.933,74.375,-65.433,-87.7853,-49.6091,6.0926
28.972,74.37,-65.568,-88.0065,-49.573,5.754
28.987,74.353,-65.712,-88.2351,-49.5604,5.3688
28.968,74.345,-65.841,-88.472,-49.5448,4.9814
28.992,74.345,-65.961,-88.7044,-49.5486,4.5797
28.705,74.327,-66.082,-88.9129,-49.5693,4.1435
29.045,74.346,-66.201,-89.1219,-49.6659,3.6806
28.991,74.343,-66.319,-89.3176,-49.7913,3.2256
28.925,74.338,-66.43,-89.5067,-49.9399,2.7994
28.91,74.349,-66.524,-89.6951,-50.1038,2.4097
29.041,74.366,-66.622,-89.8737,-50.3093,2.023
29.078,74.379,-66.72,-90.029,-50.5501,1.6394
28.937,74.37,-66.815,-90.1664,-50.7936,1.2932
28.909,74.368,-66.907,-90.2849,-51.0502,0.9543
28.921,74.369,-66.995,-90.3689,-51.2993,0.5913
28.876,74.37,-67.088,-90.413,-51.5425,0.1905
28.878,74.364,-67.189,-90.4292,-51.7877,-0.2474
28.897,74.362,-67.274,-90.445,-51.9991,-0.6765
28.825,74.354,-67.36,-90.4309,-52.1671,-1.1201
28.848,74.357,-67.443,-90.3955,-52.2976,-1.571
28.795,74.344,-67.533,-90.3503,-52.402,-2.0227
28.678,74.338,-67.606,-90.3135,-52.4453,-2.4371
28.699,74.333,-67.682,-90.2789,-52.4493,-2.8382
28.718,74.333,-67.759,-90.2475,-52.4064,-3.199
28.742,74.32,-67.848,-90.2262,-52.3366,-3.5523
28.758,74.307,-67.938,-90.2143,-52.2329,-3.8656
28.692,74.293,-68.02,-90.2246,-52.0752,-4.1298
28.714,74.282,-68.112,-90.2328,-51.8978,-4.3992
28.842,74.27,-68.207,-90.2553,-51.7176,-4.6455
28.618,74.235,-68.302,-90.2982,-51.516,-4.8577
28.613,74.227,-68.382,-90.3674,-51.289,-5.0263
28.572,74.212,-68.468,-90.4348,-51.0675,-5.199
28.588,74.198,-68.554,-90.5117,-50.8645,-5.3765
28.526,74.167,-68.65,-90.5794,-50.6906,-5.5681
28.369,74.125,-68.749,-90.627,-50.5334,-5.7819
28.333,74.14,-68.812,-90.6503,-50.3449,-5.975
28.353,74.13,-68.891,-90.6739,-50.2266,-6.1902
28.404,74.113,-68.978,-90.6858,-50.1751,-6.4201
28.344,74.098,-69.065,-90.655,-50.1404,-6.688
28.294,74.094,-69.14,-90.5917,-50.1099,-6.99
28.362,74.107,-69.208,-90.5047,-50.1028,-7.3074
28.306,74.1,-69.284,-90.4048,-50.1281,-7.6429
28.105,74.086,-69.354,-90.2723,-50.1707,-8.0081
28.076,74.08,-69.424,-90.1088,-50.2323,-8.4067
28.016,74.079,-69.489,-89.9208,-50.2951,-8.8351
27.985,74.069,-69.56,-89.7118,-50.369,-9.2918
28.014,74.082,-69.624,-89.4694,-50.4311,-9.7671
27.936,74.077,-69.693,-89.2176,-50.5043,-10.2511
27.887,74.07,-69.757,-88.9629,-50.5705,-10.7352
27.942,74.052,-69.835,-88.7086,-50.6688,-11.2259
27.954,74.048,-69.904,-88.4343,-50.7236,-11.7338
27.786,74.037,-69.974,-88.1521,-50.7442,-12.2303
27.709,74.019,-70.053,-87.8837,-50.7608,-12.7198
27.632,74.013,-70.123,-87.608,-50.732,-13.1945
27.572,73.993,-70.204,-87.3443,-50.7004,-13.652
27.536,73.992,-70.272,-87.0951,-50.6257,-14.0728
27.691,74.007,-70.336,-86.8528,-50.5301,-14.4756
27.682,74.002,-70.404,-86.6559,-50.4197,-14.8348
27.723,74.005,-70.472,-86.4595,-50.2894,-15.1838
27.483,73.99,-70.543,-86.2795,-50.1258,-15.503
27.636,74.007,-70.604,-86.1401,-49.9608,-15.7765
27.679,74.015,-70.665,-86.0409,-49.7943,-16.0047
27.716,74.025,-70.725,-85.9444,-49.6208,-16.2189
27.69,74.024,-70.791,-85.8748,-49.463,-16.4078
27.811,74.042,-70.846,-85.8162,-49.3104,-16.5736
27.806,74.047,-70.907,-85.773,-49.1784,-16.729
27.707,74.047,-70.965,-85.734,-49.0508,-16.8634
27.79,74.06,-71.017,-85.7052,-48.9442,-16.996
27.766,74.063,-71.072,-85.6762,-48.861,-17.1228
27.641,74.069,-71.119,-85.6468,-48.7847,-17.2417
27.765,74.095,-71.157,-85.6157,-48.74,-17.3623
27.729,74.105,-71.194,-85.5881,-48.7158,-17.4838
27.759,74.116,-71.236,-85.5396,-48.7321,-17.6317
27.882,74.138,-71.27,-85.4942,-48.7784,-17.7777
27.824,74.151,-71.303,-85.4477,-48.8381,-17.9461
27.809,74.163,-71.338,-85.385,-48.9154,-18.1438
27.751,74.15,-71.387,-85.3205,-49.0457,-18.3518
27.711,74.157,-71.42,-85.254,-49.1659,-18.5643
27.65,74.147,-71.467,-85.1788,-49.301,-18.7799
27.646,74.133,-71.513,-85.1053,-49.4492,-18.9865
27.721,74.152,-71.538,-85.044,-49.5866,-19.1583
27.756,74.171,-71.562,-84.9857,-49.7166,-19.3216
27.763,74.199,-71.578,-84.9355,-49.8432,-19.4738
27.657,74.218,-71.593,-84.8957,-49.9704,-19.6123
27.695,74.27,-71.595,-84.8486,-50.0577,-19.7419
27.795,74.301,-71.613,-84.8051,-50.1759,-19.8736
27.817,74.324,-71.632,-84.7823,-50.2891,-19.9921
27.791,74.343,-71.654,-84.7667,-50.3926,-20.1032
27.904,74.352,-71.686,-84.7612,-50.5227,-20.2142
27.756,74.374,-71.695,-84.7752,-50.6063,-20.2764
27.772,74.397,-71.71,-84.7952,-50.6982,-20.3335
27.84,74.419,-71.728,-84.8366,-50.7941,-20.3793
27.805,74.443,-71.749,-84.8652,-50.887,-20.4268
27.8,74.454,-71.782,-84.8987,-50.9954,-20.4605
27.767,74.473,-71.811,-84.9389,-51.0992,-20.4846
27.795,74.502,-71.831,-84.9857,-51.2,-20.4852
27.836,74.534,-71.854,-85.0359,-51.3045,-20.478
27.884,74.566,-71.875,-85.0932,-51.4046,-20.453
27.878,74.601,-71.89,-85.1578,-51.5025,-20.4094
27.821,74.615,-71.918,-85.2326,-51.618,-20.3628
27.76,74.643,-71.929,-85.3334,-51.7047,-20.2585
27.957,74.696,-71.937,-85.4027,-51.7974,-20.1973
27.704,74.719,-71.954,-85.4923,-51.8661,-20.0942
27.592,74.756,-71.961,-85.6051,-51.9122,-19.9557
27.76,74.796,-71.981,-85.6916,-51.9857,-19.8446
27.756,74.819,-72.014,-85.7916,-52.0619,-19.7231
27.67,74.832,-72.044,-85.9178,-52.1279,-19.5628
27.802,74.857,-72.081,-86.0395,-52.2028,-19.3934
27.746,74.856,-72.131,-86.1593,-52.2833,-19.2282
27.701,74.861,-72.169,-86.3145,-52.337,-19.0091
27.768,74.882,-72.207,-86.4729,-52.369,-18.7756
27.645,74.893,-72.247,-86.6378,-52.388,-18.5243
27.725,74.929,-72.268,-86.8444,-52.381,-18.2151
27.702,74.944,-72.31,-87.0406,-52.3749,-17.9191
27.563,74.976,-72.348,-87.2096,-52.3371,-17.6427
27.597,74.995,-72.394,-87.422,-52.3238,-17.3094
27.601,75.024,-72.433,-87.6608,-52.2848,-16.951
27.48,75.034,-72.478,-87.9251,-52.2337,-16.551
27.506,75.053,-72.519,-88.2049,-52.1813,-16.1308
27.486,75.077,-72.556,-88.4985,-52.113,-15.6816
27.452,75.091,-72.608,-88.7951,-52.0535,-15.2321
27.472,75.118,-72.652,-89.1014,-51.9699,-14.7632
27.444,75.135,-72.704,-89.4195,-51.9048,-14.2846
27.406,75.158,-72.755,-89.736,-51.8282,-13.7954
27.368,75.178,-72.811,-90.0466,-51.7605,-13.318
27.152,75.18,-72.864,-90.3735,-51.6736,-12.8074
27.28,75.205,-72.922,-90.6855,-51.609,-12.3428
27.293,75.215,-72.994,-90.9629,-51.566,-11.9169
27.149,75.231,-73.054,-91.2416,-51.4914,-11.4636
27.096,75.255,-73.107,-91.5173,-51.4121,-11.0221
26.98,75.273,-73.168,-91.7735,-51.338,-10.6129
26.989,75.295,-73.232,-91.9954,-51.2752,-10.2456
26.868,75.319,-73.288,-92.2131,-51.2068,-9.8658
26.871,75.343,-73.349,-92.4127,-51.1562,-9.5202
26.82,75.379,-73.406,-92.5794,-51.1043,-9.1981
26.716,75.406,-73.469,-92.7311,-51.064,-8.8947
26.754,75.446,-73.529,-92.8589,-51.0483,-8.6254
26.651,75.492,-73.577,-92.9737,-51.0189,-8.3419
26.492,75.535,-73.632,-93.0644,-50.9776,-8.1011
26.473,75.566,-73.698,-93.1771,-50.9693,-7.8223
26.456,75.59,-73.773,-93.2809,-50.9626,-7.5595
26.454,75.597,-73.861,-93.3964,-50.9768,-7.2771
26.461,75.593,-73.959,-93.5098,-50.9977,-6.9992
26.25,75.623,-74.032,-93.6021,-50.9902,-6.7278
26.231,75.667,-74.104,-93.668,-50.9508,-6.5291
26.028,75.699,-74.189,-93.7069,-50.8961,-6.358
25.922,75.741,-74.266,-93.7496,-50.8236,-6.1737
25.895,75.787,-74.349,-93.7763,-50.7539,-6.0202
25.78,75.832,-74.427,-93.8003,-50.657,-5.8643
25.566,75.854,-74.513,-93.8162,-50.559,-5.718
25.791,75.96,-74.575,-93.7748,-50.4149,-5.6426
25.555,76.001,-74.674,-93.7224,-50.3122,-5.5603
25.548,76.045,-74.777,-93.6672,-50.2235,-5.4958
25.406,76.087,-74.878,-93.5974,-50.1132,-5.4518
25.35,76.128,-74.984,-93.5064,-50.0132,-5.4275
25.383,76.172,-75.106,-93.3839,-49.9226,-5.4413
25.168,76.204,-75.224,-93.2615,-49.8212,-5.4505
25.14,76.245,-75.344,-93.1369,-49.7207,-5.4687
25.081,76.283,-75.471,-92.9959,-49.6134,-5.5119
24.945,76.307,-75.605,-92.8671,-49.51,-5.5488
24.915,76.371,-75.714,-92.7302,-49.3558,-5.5795
24.656,76.385,-75.848,-92.59,-49.2135,-5.6343
24.749,76.434,-75.969,-92.44,-49.0543,-5.6964
24.746,76.465,-76.117,-92.2816,-48.9139,-5.7888
24.622,76.486,-76.272,-92.1227,-48.7694,-5.8885
24.632,76.529,-76.414,-91.9725,-48.5903,-5.9739
24.577,76.56,-76.566,-91.8232,-48.4109,-6.0721
24.588,76.594,-76.719,-91.6666,-48.2445,-6.1752
24.505,76.621,-76.885,-91.5038,-48.0725,-6.2951
24.405,76.647,-77.056,-91.3522,-47.8944,-6.4015
24.287,76.666,-77.232,-91.1915,-47.7142,-6.5237
24.238,76.693,-77.408,-91.0461,-47.533,-6.6354
24.068,76.711,-77.584,-90.9199,-47.3469,-6.7305
23.876,76.716,-77.773,-90.7947,-47.1733,-6.8329
24.08,76.787,-77.921,-90.6545,-46.9427,-6.9474
23.968,76.815,-78.098,-90.544,-46.7629,-7.0342
23.92,76.846,-78.284,-90.4327,-46.6053,-7.1366
23.883,76.874,-78.475,-90.3353,-46.447,-7.2304
23.757,76.89,-78.673,-90.231,-46.2971,-7.3326
23.918,76.971,-78.844,-90.1129,-46.1008,-7.4327
23.601,76.996,-79.041,-89.9998,-45.9182,-7.5374
23.574,77.034,-79.243,-89.8897,-45.7466,-7.6475
23.531,77.069,-79.456,-89.7808,-45.5764,-7.7683
23.436,77.098,-79.667,-89.6709,-45.379,-7.8897
23.409,77.125,-79.889,-89.5587,-45.1703,-8.0205
23.138,77.131,-80.122,-89.4663,-44.9424,-8.1386
23.204,77.172,-80.338,-89.3709,-44.678,-8.259
23.098,77.205,-80.564,-89.2661,-44.3844,-8.3843
22.974,77.236,-80.796,-89.1596,-44.0753,-8.5189
22.987,77.284,-81.022,-89.0409,-43.7428,-8.6611
22.894,77.326,-81.253,-88.9137,-43.4012,-8.8087
22.836,77.372,-81.489,-88.7632,-43.0655,-8.9699
22.628,77.394,-81.733,-88.6202,-42.7403,-9.1412
22.456,77.42,-81.989,-88.4436,-42.4172,-9.3318
22.29,77.459,-82.233,-88.2625,-42.0811,-9.5139
22.348,77.513,-82.477,-88.0556,-41.7731,-9.7259
22.181,77.54,-82.736,-87.8413,-41.489,-9.9398
22.18,77.573,-82.995,-87.6306,-41.2225,-10.1621
21.945,77.606,-83.254,-87.4055,-40.9336,-10.4095
21.97,77.659,-83.505,-87.1603,-40.667,-10.6543
22.003,77.705,-83.763,-86.9205,-40.4034,-10.8984
21.914,77.737,-84.033,-86.6805,-40.1335,-11.1476
21.829,77.776,-84.296,-86.4419,-39.8509,-11.3974
21.843,77.823,-84.573,-86.2009,-39.5507,-11.6538
21.726,77.848,-84.853,-85.9865,-39.2432,-11.8904
21.625,77.891,-85.123,-85.7813,-38.9021,-12.1071
21.586,77.935,-85.401,-85.5836,-38.5608,-12.3276
21.497,77.976,-85.67,-85.4101,-38.1954,-12.5181
21.416,78.021,-85.948,-85.2392,-37.8178,-12.7112
21.387,78.081,-86.206,-85.0937,-37.4369,-12.8791
21.324,78.138,-86.468,-84.9457,-37.0569,-13.0499
21.352,78.202,-86.735,-84.8039,-36.6964,-13.2249
21.263,78.254,-87.008,-84.651,-36.3582,-13.404
21.243,78.304,-87.287,-84.511,-36.0605,-13.5903
21.153,78.361,-87.554,-84.374,-35.7756,-13.7521
20.953,78.387,-87.843,-84.2308,-35.5652,-13.9157
21.105,78.477,-88.091,-84.1009,-35.3327,-14.0756
20.885,78.527,-88.355,-83.9752,-35.1329,-14.2285
20.766,78.557,-88.635,-83.8504,-34.9945,-14.396
20.826,78.627,-88.889,-83.7169,-34.8522,-14.5564
20.688,78.686,-89.14,-83.581,-34.7292,-14.7171
20.444,78.718,-89.412,-83.4569,-34.6394,-14.8886
20.32,78.792,-89.653,-83.325,-34.5876,-15.0655
20.429,78.909,-89.855,-83.219,-34.4674,-15.2079
20.385,78.984,-90.102,-83.0883,-34.3961,-15.3672
20.345,79.064,-90.348,-82.9669,-34.3265,-15.5276
